flight_id,user_id,class,seat,number,qr_code_link
92,522,first,1C,TKT-92-522,https://example.com/qr/92/522
52,523,business,1D,TKT-52-523,https://example.com/qr/52/523
46,524,premium economy,1F,TKT-46-524,https://example.com/qr/46/524
44,525,first,1C,TKT-44-525,https://example.com/qr/44/525
45,526,first,1D,TKT-45-526,https://example.com/qr/45/526
44,527,business,1D,TKT-44-527,https://example.com/qr/44/527
55,528,economy,1C,TKT-55-528,https://example.com/qr/55/528
71,529,economy,1C,TKT-71-529,https://example.com/qr/71/529
14,530,business,1E,TKT-14-530,https://example.com/qr/14/530
70,531,first,2A,TKT-70-531,https://example.com/qr/70/531
51,532,economy,1F,TKT-51-532,https://example.com/qr/51/532
3,533,first,1F,TKT-3-533,https://example.com/qr/3/533
90,534,business,2B,TKT-90-534,https://example.com/qr/90/534
65,535,economy,2B,TKT-65-535,https://example.com/qr/65/535
52,536,economy,1E,TKT-52-536,https://example.com/qr/52/536
19,537,premium economy,2B,TKT-19-537,https://example.com/qr/19/537
34,538,business,2A,TKT-34-538,https://example.com/qr/34/538
82,539,business,1B,TKT-82-539,https://example.com/qr/82/539
20,540,first,1D,TKT-20-540,https://example.com/qr/20/540
1,541,first,2A,TKT-1-541,https://example.com/qr/1/541
14,542,business,1F,TKT-14-542,https://example.com/qr/14/542
63,543,business,1C,TKT-63-543,https://example.com/qr/63/543
18,544,first,2A,TKT-18-544,https://example.com/qr/18/544
31,545,business,1F,TKT-31-545,https://example.com/qr/31/545
39,546,premium economy,1E,TKT-39-546,https://example.com/qr/39/546
60,547,economy,1E,TKT-60-547,https://example.com/qr/60/547
64,548,first,1D,TKT-64-548,https://example.com/qr/64/548
78,549,first,1F,TKT-78-549,https://example.com/qr/78/549
57,550,economy,1C,TKT-57-550,https://example.com/qr/57/550
12,551,economy,2E,TKT-12-551,https://example.com/qr/12/551
16,552,economy,2A,TKT-16-552,https://example.com/qr/16/552
27,553,premium economy,1F,TKT-27-553,https://example.com/qr/27/553
6,554,premium economy,1E,TKT-6-554,https://example.com/qr/6/554
34,555,premium economy,2B,TKT-34-555,https://example.com/qr/34/555
96,556,business,1E,TKT-96-556,https://example.com/qr/96/556
59,557,economy,1C,TKT-59-557,https://example.com/qr/59/557
96,558,first,1F,TKT-96-558,https://example.com/qr/96/558
31,559,premium economy,2A,TKT-31-559,https://example.com/qr/31/559
94,560,business,2D,TKT-94-560,https://example.com/qr/94/560
38,561,business,1F,TKT-38-561,https://example.com/qr/38/561
63,562,premium economy,1D,TKT-63-562,https://example.com/qr/63/562
79,563,business,1E,TKT-79-563,https://example.com/qr/79/563
16,564,first,2B,TKT-16-564,https://example.com/qr/16/564
54,565,premium economy,2D,TKT-54-565,https://example.com/qr/54/565
95,566,premium economy,1F,TKT-95-566,https://example.com/qr/95/566
27,567,economy,2A,TKT-27-567,https://example.com/qr/27/567
8,568,first,1F,TKT-8-568,https://example.com/qr/8/568
36,569,first,2C,TKT-36-569,https://example.com/qr/36/569
64,570,business,1E,TKT-64-570,https://example.com/qr/64/570
87,571,economy,1F,TKT-87-571,https://example.com/qr/87/571
51,572,economy,2A,TKT-51-572,https://example.com/qr/51/572
85,573,economy,1D,TKT-85-573,https://example.com/qr/85/573
71,574,first,1D,TKT-71-574,https://example.com/qr/71/574
46,575,first,2A,TKT-46-575,https://example.com/qr/46/575
28,576,economy,2A,TKT-28-576,https://example.com/qr/28/576
11,577,first,1E,TKT-11-577,https://example.com/qr/11/577
14,578,economy,2A,TKT-14-578,https://example.com/qr/14/578
36,579,economy,2D,TKT-36-579,https://example.com/qr/36/579
52,580,premium economy,1F,TKT-52-580,https://example.com/qr/52/580
53,581,first,2D,TKT-53-581,https://example.com/qr/53/581
19,583,first,2C,TKT-19-583,https://example.com/qr/19/583
84,584,economy,1E,TKT-84-584,https://example.com/qr/84/584
52,585,economy,2A,TKT-52-585,https://example.com/qr/52/585
38,586,economy,2A,TKT-38-586,https://example.com/qr/38/586
38,587,first,2B,TKT-38-587,https://example.com/qr/38/587
11,588,business,1F,TKT-11-588,https://example.com/qr/11/588
35,589,economy,1E,TKT-35-589,https://example.com/qr/35/589
96,590,premium economy,2A,TKT-96-590,https://example.com/qr/96/590
39,591,business,1F,TKT-39-591,https://example.com/qr/39/591
78,592,premium economy,2A,TKT-78-592,https://example.com/qr/78/592
32,593,business,1D,TKT-32-593,https://example.com/qr/32/593
70,594,premium economy,2B,TKT-70-594,https://example.com/qr/70/594
62,595,economy,1E,TKT-62-595,https://example.com/qr/62/595
30,596,economy,2A,TKT-30-596,https://example.com/qr/30/596
95,597,premium economy,2A,TKT-95-597,https://example.com/qr/95/597
100,598,business,1F,TKT-100-598,https://example.com/qr/100/598
71,599,first,1E,TKT-71-599,https://example.com/qr/71/599
53,600,economy,2E,TKT-53-600,https://example.com/qr/53/600
2,601,economy,2A,TKT-2-601,https://example.com/qr/2/601
65,602,economy,2C,TKT-65-602,https://example.com/qr/65/602
46,603,first,2B,TKT-46-603,https://example.com/qr/46/603
11,604,business,2A,TKT-11-604,https://example.com/qr/11/604
54,605,business,2E,TKT-54-605,https://example.com/qr/54/605
66,606,first,1D,TKT-66-606,https://example.com/qr/66/606
38,607,first,2C,TKT-38-607,https://example.com/qr/38/607
41,608,economy,1D,TKT-41-608,https://example.com/qr/41/608
88,609,business,1D,TKT-88-609,https://example.com/qr/88/609
76,610,first,1E,TKT-76-610,https://example.com/qr/76/610
22,611,premium economy,2A,TKT-22-611,https://example.com/qr/22/611
26,612,economy,3A,TKT-26-612,https://example.com/qr/26/612
85,613,premium economy,1E,TKT-85-613,https://example.com/qr/85/613
56,614,economy,1D,TKT-56-614,https://example.com/qr/56/614
42,615,economy,1C,TKT-42-615,https://example.com/qr/42/615
65,616,business,2D,TKT-65-616,https://example.com/qr/65/616
48,617,economy,2F,TKT-48-617,https://example.com/qr/48/617
93,618,economy,1E,TKT-93-618,https://example.com/qr/93/618
82,619,premium economy,1C,TKT-82-619,https://example.com/qr/82/619
40,621,business,1D,TKT-40-621,https://example.com/qr/40/621
87,622,business,2A,TKT-87-622,https://example.com/qr/87/622
34,623,first,2C,TKT-34-623,https://example.com/qr/34/623
44,624,business,1E,TKT-44-624,https://example.com/qr/44/624
11,625,business,2B,TKT-11-625,https://example.com/qr/11/625
35,626,economy,1F,TKT-35-626,https://example.com/qr/35/626
70,627,first,2C,TKT-70-627,https://example.com/qr/70/627
84,628,business,1F,TKT-84-628,https://example.com/qr/84/628
13,629,first,1E,TKT-13-629,https://example.com/qr/13/629
87,630,economy,2B,TKT-87-630,https://example.com/qr/87/630
4,631,business,1E,TKT-4-631,https://example.com/qr/4/631
50,632,first,1E,TKT-50-632,https://example.com/qr/50/632
97,633,business,2E,TKT-97-633,https://example.com/qr/97/633
61,634,premium economy,2B,TKT-61-634,https://example.com/qr/61/634
88,635,economy,1E,TKT-88-635,https://example.com/qr/88/635
18,636,economy,2B,TKT-18-636,https://example.com/qr/18/636
1,637,first,2B,TKT-1-637,https://example.com/qr/1/637
23,638,first,1C,TKT-23-638,https://example.com/qr/23/638
12,639,business,2F,TKT-12-639,https://example.com/qr/12/639
7,640,premium economy,1E,TKT-7-640,https://example.com/qr/7/640
47,641,premium economy,1B,TKT-47-641,https://example.com/qr/47/641
33,642,business,2A,TKT-33-642,https://example.com/qr/33/642
79,643,economy,1F,TKT-79-643,https://example.com/qr/79/643
53,645,economy,2F,TKT-53-645,https://example.com/qr/53/645
46,646,first,2C,TKT-46-646,https://example.com/qr/46/646
4,647,premium economy,1F,TKT-4-647,https://example.com/qr/4/647
10,648,premium economy,1E,TKT-10-648,https://example.com/qr/10/648
57,649,premium economy,1D,TKT-57-649,https://example.com/qr/57/649
58,650,economy,1C,TKT-58-650,https://example.com/qr/58/650
42,651,first,1D,TKT-42-651,https://example.com/qr/42/651
22,652,economy,2B,TKT-22-652,https://example.com/qr/22/652
91,653,premium economy,1F,TKT-91-653,https://example.com/qr/91/653
61,654,business,2C,TKT-61-654,https://example.com/qr/61/654
58,655,first,1D,TKT-58-655,https://example.com/qr/58/655
70,656,premium economy,2D,TKT-70-656,https://example.com/qr/70/656
66,657,business,1E,TKT-66-657,https://example.com/qr/66/657
62,658,premium economy,1F,TKT-62-658,https://example.com/qr/62/658
18,659,premium economy,2C,TKT-18-659,https://example.com/qr/18/659
30,660,premium economy,2B,TKT-30-660,https://example.com/qr/30/660
73,661,first,1D,TKT-73-661,https://example.com/qr/73/661
34,662,premium economy,2D,TKT-34-662,https://example.com/qr/34/662
45,663,business,1E,TKT-45-663,https://example.com/qr/45/663
82,664,business,1D,TKT-82-664,https://example.com/qr/82/664
42,665,premium economy,1E,TKT-42-665,https://example.com/qr/42/665
19,666,premium economy,2D,TKT-19-666,https://example.com/qr/19/666
21,667,first,2A,TKT-21-667,https://example.com/qr/21/667
10,668,first,1F,TKT-10-668,https://example.com/qr/10/668
67,669,business,2A,TKT-67-669,https://example.com/qr/67/669
23,670,economy,1D,TKT-23-670,https://example.com/qr/23/670
60,671,business,1F,TKT-60-671,https://example.com/qr/60/671
9,672,first,1E,TKT-9-672,https://example.com/qr/9/672
4,673,first,2A,TKT-4-673,https://example.com/qr/4/673
13,674,business,1F,TKT-13-674,https://example.com/qr/13/674
70,675,business,2E,TKT-70-675,https://example.com/qr/70/675
78,676,premium economy,2B,TKT-78-676,https://example.com/qr/78/676
64,677,economy,1F,TKT-64-677,https://example.com/qr/64/677
11,678,business,2C,TKT-11-678,https://example.com/qr/11/678
49,679,first,2A,TKT-49-679,https://example.com/qr/49/679
35,680,business,2A,TKT-35-680,https://example.com/qr/35/680
76,681,economy,1F,TKT-76-681,https://example.com/qr/76/681
47,682,premium economy,1C,TKT-47-682,https://example.com/qr/47/682
24,683,premium economy,1E,TKT-24-683,https://example.com/qr/24/683
29,684,first,1D,TKT-29-684,https://example.com/qr/29/684
88,685,first,1F,TKT-88-685,https://example.com/qr/88/685
56,686,business,1E,TKT-56-686,https://example.com/qr/56/686
35,687,premium economy,2B,TKT-35-687,https://example.com/qr/35/687
14,688,premium economy,2B,TKT-14-688,https://example.com/qr/14/688
32,689,economy,1E,TKT-32-689,https://example.com/qr/32/689
88,690,economy,2A,TKT-88-690,https://example.com/qr/88/690
74,691,economy,1D,TKT-74-691,https://example.com/qr/74/691
82,692,first,1E,TKT-82-692,https://example.com/qr/82/692
57,693,premium economy,1E,TKT-57-693,https://example.com/qr/57/693
3,694,economy,2A,TKT-3-694,https://example.com/qr/3/694
46,695,premium economy,2D,TKT-46-695,https://example.com/qr/46/695
88,696,business,2B,TKT-88-696,https://example.com/qr/88/696
13,697,first,2A,TKT-13-697,https://example.com/qr/13/697
58,698,premium economy,1E,TKT-58-698,https://example.com/qr/58/698
14,699,premium economy,2C,TKT-14-699,https://example.com/qr/14/699
38,700,first,2D,TKT-38-700,https://example.com/qr/38/700
53,701,business,3A,TKT-53-701,https://example.com/qr/53/701
27,702,economy,2B,TKT-27-702,https://example.com/qr/27/702
64,703,economy,2A,TKT-64-703,https://example.com/qr/64/703
45,704,business,1F,TKT-45-704,https://example.com/qr/45/704
77,705,first,2B,TKT-77-705,https://example.com/qr/77/705
43,706,economy,1C,TKT-43-706,https://example.com/qr/43/706
44,707,economy,1F,TKT-44-707,https://example.com/qr/44/707
35,708,business,2C,TKT-35-708,https://example.com/qr/35/708
57,709,business,1F,TKT-57-709,https://example.com/qr/57/709
97,710,premium economy,2F,TKT-97-710,https://example.com/qr/97/710
99,711,premium economy,1E,TKT-99-711,https://example.com/qr/99/711
23,712,first,1E,TKT-23-712,https://example.com/qr/23/712
4,713,first,2B,TKT-4-713,https://example.com/qr/4/713
36,714,premium economy,2E,TKT-36-714,https://example.com/qr/36/714
68,715,economy,1E,TKT-68-715,https://example.com/qr/68/715
3,716,premium economy,2B,TKT-3-716,https://example.com/qr/3/716
86,717,business,1C,TKT-86-717,https://example.com/qr/86/717
94,718,business,2E,TKT-94-718,https://example.com/qr/94/718
29,719,premium economy,1E,TKT-29-719,https://example.com/qr/29/719
43,720,business,1D,TKT-43-720,https://example.com/qr/43/720
53,721,business,3B,TKT-53-721,https://example.com/qr/53/721
11,722,business,2D,TKT-11-722,https://example.com/qr/11/722
42,723,premium economy,1F,TKT-42-723,https://example.com/qr/42/723
74,724,business,1E,TKT-74-724,https://example.com/qr/74/724
90,725,economy,2C,TKT-90-725,https://example.com/qr/90/725
83,726,premium economy,1E,TKT-83-726,https://example.com/qr/83/726
84,727,premium economy,2A,TKT-84-727,https://example.com/qr/84/727
48,728,premium economy,3A,TKT-48-728,https://example.com/qr/48/728
10,729,business,2A,TKT-10-729,https://example.com/qr/10/729
38,730,first,2E,TKT-38-730,https://example.com/qr/38/730
47,731,first,1D,TKT-47-731,https://example.com/qr/47/731
30,732,business,2C,TKT-30-732,https://example.com/qr/30/732
56,733,first,1F,TKT-56-733,https://example.com/qr/56/733
7,734,economy,1F,TKT-7-734,https://example.com/qr/7/734
1,735,economy,2C,TKT-1-735,https://example.com/qr/1/735
46,736,first,2E,TKT-46-736,https://example.com/qr/46/736
67,737,premium economy,2B,TKT-67-737,https://example.com/qr/67/737
31,738,business,2B,TKT-31-738,https://example.com/qr/31/738
42,739,business,2A,TKT-42-739,https://example.com/qr/42/739
3,740,economy,2C,TKT-3-740,https://example.com/qr/3/740
26,741,economy,3B,TKT-26-741,https://example.com/qr/26/741
80,742,business,1D,TKT-80-742,https://example.com/qr/80/742
74,743,premium economy,1F,TKT-74-743,https://example.com/qr/74/743
29,744,economy,1F,TKT-29-744,https://example.com/qr/29/744
65,745,first,2E,TKT-65-745,https://example.com/qr/65/745
22,746,economy,2C,TKT-22-746,https://example.com/qr/22/746
47,747,first,1E,TKT-47-747,https://example.com/qr/47/747
92,748,first,1D,TKT-92-748,https://example.com/qr/92/748
83,749,economy,1F,TKT-83-749,https://example.com/qr/83/749
66,750,business,1F,TKT-66-750,https://example.com/qr/66/750
81,751,first,1F,TKT-81-751,https://example.com/qr/81/751
55,752,business,1D,TKT-55-752,https://example.com/qr/55/752
31,753,business,2C,TKT-31-753,https://example.com/qr/31/753
32,754,first,1F,TKT-32-754,https://example.com/qr/32/754
73,755,premium economy,1E,TKT-73-755,https://example.com/qr/73/755
54,756,business,2F,TKT-54-756,https://example.com/qr/54/756
5,757,economy,1E,TKT-5-757,https://example.com/qr/5/757
81,758,first,2A,TKT-81-758,https://example.com/qr/81/758
26,759,first,3C,TKT-26-759,https://example.com/qr/26/759
1,760,first,2D,TKT-1-760,https://example.com/qr/1/760
99,761,business,1F,TKT-99-761,https://example.com/qr/99/761
9,762,business,1F,TKT-9-762,https://example.com/qr/9/762
47,763,premium economy,1F,TKT-47-763,https://example.com/qr/47/763
55,764,economy,1E,TKT-55-764,https://example.com/qr/55/764
74,765,business,2A,TKT-74-765,https://example.com/qr/74/765
45,766,premium economy,2A,TKT-45-766,https://example.com/qr/45/766
40,767,premium economy,1E,TKT-40-767,https://example.com/qr/40/767
95,768,economy,2B,TKT-95-768,https://example.com/qr/95/768
57,769,premium economy,2A,TKT-57-769,https://example.com/qr/57/769
78,770,first,2C,TKT-78-770,https://example.com/qr/78/770
31,771,economy,2D,TKT-31-771,https://example.com/qr/31/771
30,772,business,2D,TKT-30-772,https://example.com/qr/30/772
77,773,economy,2C,TKT-77-773,https://example.com/qr/77/773
10,774,first,2B,TKT-10-774,https://example.com/qr/10/774
11,775,premium economy,2E,TKT-11-775,https://example.com/qr/11/775
9,776,economy,2A,TKT-9-776,https://example.com/qr/9/776
4,777,business,2C,TKT-4-777,https://example.com/qr/4/777
83,778,first,2A,TKT-83-778,https://example.com/qr/83/778
1,779,premium economy,2E,TKT-1-779,https://example.com/qr/1/779
58,780,premium economy,1F,TKT-58-780,https://example.com/qr/58/780
82,781,business,1F,TKT-82-781,https://example.com/qr/82/781
64,782,economy,2B,TKT-64-782,https://example.com/qr/64/782
45,783,premium economy,2B,TKT-45-783,https://example.com/qr/45/783
5,784,premium economy,1F,TKT-5-784,https://example.com/qr/5/784
73,785,premium economy,1F,TKT-73-785,https://example.com/qr/73/785
42,786,business,2B,TKT-42-786,https://example.com/qr/42/786
30,787,economy,2E,TKT-30-787,https://example.com/qr/30/787
49,788,first,2B,TKT-49-788,https://example.com/qr/49/788
77,789,first,2D,TKT-77-789,https://example.com/qr/77/789
25,790,business,1F,TKT-25-790,https://example.com/qr/25/790
84,791,first,2B,TKT-84-791,https://example.com/qr/84/791
77,792,business,2E,TKT-77-792,https://example.com/qr/77/792
75,793,first,1C,TKT-75-793,https://example.com/qr/75/793
59,794,first,1D,TKT-59-794,https://example.com/qr/59/794
41,795,premium economy,1E,TKT-41-795,https://example.com/qr/41/795
3,796,economy,2D,TKT-3-796,https://example.com/qr/3/796
24,797,economy,1F,TKT-24-797,https://example.com/qr/24/797
71,798,economy,1F,TKT-71-798,https://example.com/qr/71/798
15,799,economy,1C,TKT-15-799,https://example.com/qr/15/799
2,800,business,2B,TKT-2-800,https://example.com/qr/2/800
62,801,economy,2A,TKT-62-801,https://example.com/qr/62/801
5,802,first,2A,TKT-5-802,https://example.com/qr/5/802
37,803,economy,1E,TKT-37-803,https://example.com/qr/37/803
68,804,premium economy,1F,TKT-68-804,https://example.com/qr/68/804
31,806,premium economy,2E,TKT-31-806,https://example.com/qr/31/806
76,807,economy,2A,TKT-76-807,https://example.com/qr/76/807
2,808,economy,2C,TKT-2-808,https://example.com/qr/2/808
19,809,business,2E,TKT-19-809,https://example.com/qr/19/809
